y_true,pred_ridge,pred_transformer
4.338615894317627,4.389833927154541,4.452795505523682
3.899930000305176,3.8357574939727783,3.8985602855682373
3.8200700283050537,3.9285225868225098,3.848019599914551
4.064869403839111,4.04789400100708,4.086970806121826
3.9829041957855225,4.009749412536621,3.961507558822632
3.7796685695648193,3.8514087200164795,3.712132215499878
4.381277561187744,4.305871963500977,4.482632160186768
4.288607120513916,4.347487926483154,4.45546293258667
4.146841049194336,4.154350757598877,4.113476753234863
4.300812721252441,4.238267421722412,4.285904407501221
3.8328919410705566,3.814927577972412,3.900624990463257
4.379505157470703,4.27438497543335,4.388958930969238
4.01447868347168,3.980329751968384,4.043132781982422
4.13033390045166,4.111520290374756,4.1263017654418945
3.7733476161956787,3.765681028366089,3.8960580825805664
4.012077808380127,3.9836530685424805,3.9605939388275146
3.8563058376312256,3.8106741905212402,3.832838296890259
4.351892948150635,4.119931221008301,4.166840076446533
3.938969850540161,3.833691120147705,4.020630836486816
3.9398186206817627,4.05754280090332,3.9775192737579346
3.9497313499450684,4.007022857666016,4.038891792297363
4.169086456298828,4.165693759918213,4.132893085479736
3.7256667613983154,3.734123945236206,3.864253044128418
3.795393228530884,3.898026704788208,3.623619556427002
3.960660934448242,3.9324066638946533,3.875927686691284
4.166903495788574,4.209094047546387,4.196524620056152
4.062732219696045,4.129977226257324,4.074280261993408
3.954145908355713,4.00662899017334,3.9550204277038574
3.9871296882629395,4.024178981781006,3.9525816440582275
4.068371295928955,4.306837558746338,4.0564165115356445
3.9540493488311768,4.059581756591797,3.8665366172790527
4.017617702484131,4.075244426727295,4.246150493621826
4.06453275680542,3.9888296127319336,3.9464809894561768
3.9116902351379395,3.9441468715667725,3.9015681743621826
4.5652689933776855,4.43397331237793,4.373776435852051
3.956984281539917,3.9734859466552734,3.8708932399749756
4.0473527908325195,4.052645683288574,4.018139839172363
4.299637794494629,4.308737754821777,4.434699535369873
3.800785779953003,3.8187167644500732,3.734769821166992
4.067777156829834,4.166431427001953,3.991469144821167
3.925621509552002,3.8447766304016113,3.9061813354492188
4.033423900604248,4.134002685546875,4.037284851074219
3.869114398956299,3.9453284740448,3.967303514480591
3.7988576889038086,3.843385696411133,3.813509225845337
3.8646891117095947,4.089969635009766,3.8010361194610596
4.542476654052734,4.4080119132995605,4.531791687011719
4.134017467498779,4.2236175537109375,4.309000492095947
3.9951083660125732,3.941908121109009,3.901512384414673
4.213119029998779,4.252866744995117,4.268483638763428
